route_id,path,methods,endpoint,legacy_module,source,registration_source,registration_kind,decorators,inline_auth_signals,auth_semantics,client_surfaces,client_references,contract_source,target_module,migration_status,compatibility_notes
04f340cce5a8,/user/banks/api/<int:bank_id>/questions/import,POST,user_bank.user_bank_api.import_questions,user_bank,app/modules/user_bank/routes/api_transfer.py:44,app/modules/user_bank/routes/api_transfer.py:44,blueprint_decorator,"[""auth_required""]","[""current_user_resolution""]","[""global_anonymous_login_redirect"",""route_decorator:session_or_jwt""]",not_found_static_scan,not_found_static_scan,runtime:url_map;source:app/modules/user_bank/routes/api_transfer.py:44,personalbank,pending,preserve path/method/status/envelope/auth/null/pagination
08f6271a909c,/user/banks/api/<int:bank_id>/questions/import/excel,POST,user_bank.user_bank_api.import_questions_excel,user_bank,app/modules/user_bank/routes/api_transfer.py:713,app/modules/user_bank/routes/api_transfer.py:713,blueprint_decorator,"[""auth_required""]","[""current_user_resolution""]","[""global_anonymous_login_redirect"",""route_decorator:session_or_jwt""]",web,"{""web"":[""app/modules/user_bank/templates/user_bank/bank/bank_questions/scripts/_07_modals_import_export.html:140:fetch_literal""]}",runtime:url_map;source:app/modules/user_bank/routes/api_transfer.py:713,personalbank,pending,preserve path/method/status/envelope/auth/null/pagination
7eced4cfe386,/user/banks/api/<int:bank_id>/questions/import/json,POST,user_bank.user_bank_api.import_questions_json,user_bank,app/modules/user_bank/routes/api_transfer.py:130,app/modules/user_bank/routes/api_transfer.py:130,blueprint_decorator,"[""auth_required""]","[""current_user_resolution""]","[""global_anonymous_login_redirect"",""route_decorator:session_or_jwt""]",not_found_static_scan,not_found_static_scan,runtime:url_map;source:app/modules/user_bank/routes/api_transfer.py:130,personalbank,pending,preserve path/method/status/envelope/auth/null/pagination
0cb2e682a76e,/user/banks/api/<int:bank_id>/questions/import/package,POST,user_bank.user_bank_api.import_questions_package,user_bank,app/modules/user_bank/routes/api_transfer.py:985,app/modules/user_bank/routes/api_transfer.py:985,blueprint_decorator,"[""auth_required""]","[""current_user_resolution""]","[""global_anonymous_login_redirect"",""route_decorator:session_or_jwt""]",web,"{""web"":[""app/modules/user_bank/templates/user_bank/bank/bank_questions/scripts/_07_modals_import_export.html:189:fetch_literal""]}",runtime:url_map;source:app/modules/user_bank/routes/api_transfer.py:985,personalbank,pending,preserve path/method/status/envelope/auth/null/pagination
05f5711950a1,/user/banks/api/<int:bank_id>/questions/import/word/extract,POST,user_bank.user_bank_api.extract_questions_word_docx,user_bank,app/modules/user_bank/routes/api_transfer.py:284,app/modules/user_bank/routes/api_transfer.py:284,blueprint_decorator,"[""auth_required""]","[""current_user_resolution""]","[""global_anonymous_login_redirect"",""route_decorator:session_or_jwt""]",web,"{""web"":[""app/modules/user_bank/templates/user_bank/manage/bank_import_word.html:1349:fetch_literal""]}",runtime:url_map;source:app/modules/user_bank/routes/api_transfer.py:284,personalbank,pending,preserve path/method/status/envelope/auth/null/pagination
2b50628bcd35,/user/banks/api/<int:bank_id>/quiz,GET,user_bank.user_bank_api.get_quiz_questions,user_bank,app/modules/user_bank/routes/api_quiz.py:45,app/modules/user_bank/routes/api_quiz.py:45,blueprint_decorator,"[""auth_required""]","[""current_user_resolution"",""forbidden_response_signal""]","[""global_anonymous_login_redirect"",""route_decorator:session_or_jwt""]",tests,"{""tests"":[""tests/test_user_bank_quiz_record.py:265:test_client_literal"",""tests/test_user_bank_quiz_record.py:312:test_client_literal"",""tests/test_user_bank_quiz_record.py:320:test_client_literal""]}",runtime:url_map;source:app/modules/user_bank/routes/api_quiz.py:45,personalbank,pending,preserve path/method/status/envelope/auth/null/pagination
6b0c4595e192,/user/banks/api/<int:bank_id>/quiz/record,POST,user_bank.user_bank_api.record_quiz_result,user_bank,app/modules/user_bank/routes/api_quiz.py:281,app/modules/user_bank/routes/api_quiz.py:281,blueprint_decorator,"[""auth_required""]","[""current_user_resolution"",""forbidden_response_signal""]","[""global_anonymous_login_redirect"",""route_decorator:session_or_jwt""]",not_found_static_scan,not_found_static_scan,runtime:url_map;source:app/modules/user_bank/routes/api_quiz.py:281,personalbank,pending,preserve path/method/status/envelope/auth/null/pagination
fafc9f39e22b,/user/banks/api/<int:bank_id>/shares,POST,user_bank.user_bank_api.create_share,user_bank,app/modules/user_bank/routes/api_shares.py:183,app/modules/user_bank/routes/api_shares.py:183,blueprint_decorator,"[""auth_required""]","[""current_user_resolution"",""forbidden_response_signal""]","[""global_anonymous_login_redirect"",""route_decorator:session_or_jwt""]",web,"{""web"":[""app/modules/user_bank/templates/user_bank/bank/bank_practice/body_end/_09_share_manage.html:117:fetch_literal""]}",runtime:url_map;source:app/modules/user_bank/routes/api_shares.py:183,personalbank,pending,preserve path/method/status/envelope/auth/null/pagination
c50102968322,/user/banks/api/<int:bank_id>/shares,GET,user_bank.user_bank_api.get_shares,user_bank,app/modules/user_bank/routes/api_shares.py:29,app/modules/user_bank/routes/api_shares.py:29,blueprint_decorator,"[""auth_required""]","[""current_user_resolution""]","[""global_anonymous_login_redirect"",""route_decorator:session_or_jwt""]",web,"{""web"":[""app/modules/user_bank/templates/user_bank/bank/bank_practice/body_end/_09_share_manage.html:139:fetch_literal""]}",runtime:url_map;source:app/modules/user_bank/routes/api_shares.py:29,personalbank,pending,preserve path/method/status/envelope/auth/null/pagination
6c3d51c5cad0,/user/banks/api/<int:bank_id>/shares/<int:share_id>,DELETE,user_bank.user_bank_api.delete_share,user_bank,app/modules/user_bank/routes/api_shares.py:272,app/modules/user_bank/routes/api_shares.py:272,blueprint_decorator,"[""auth_required""]","[""current_user_resolution""]","[""global_anonymous_login_redirect"",""route_decorator:session_or_jwt""]",web,"{""web"":[""app/modules/user_bank/templates/user_bank/bank/bank_practice/body_end/_09_share_manage.html:267:fetch_literal""]}",runtime:url_map;source:app/modules/user_bank/routes/api_shares.py:272,personalbank,pending,preserve path/method/status/envelope/auth/null/pagination
0adfeaafb97f,/user/banks/api/<int:bank_id>/shares/<int:share_id>/records,GET,user_bank.user_bank_api.get_share_records,user_bank,app/modules/user_bank/routes/api_shares.py:292,app/modules/user_bank/routes/api_shares.py:292,blueprint_decorator,"[""auth_required""]","[""current_user_resolution""]","[""global_anonymous_login_redirect"",""route_decorator:session_or_jwt""]",not_found_static_scan,not_found_static_scan,runtime:url_map;source:app/modules/user_bank/routes/api_shares.py:292,personalbank,pending,preserve path/method/status/envelope/auth/null/pagination
df6887c2a19e,/user/banks/api/<int:bank_id>/shares/<int:share_id>/records/<int:target_user_id>,DELETE,user_bank.user_bank_api.remove_share_record,user_bank,app/modules/user_bank/routes/api_shares.py:322,app/modules/user_bank/routes/api_shares.py:322,blueprint_decorator,"[""auth_required""]","[""current_user_resolution"",""forbidden_response_signal""]","[""global_anonymous_login_redirect"",""route_decorator:session_or_jwt""]",not_found_static_scan,not_found_static_scan,runtime:url_map;source:app/modules/user_bank/routes/api_shares.py:322,personalbank,pending,preserve path/method/status/envelope/auth/null/pagination
a0dafa50d9d3,/user/banks/api/<int:bank_id>/stats,GET,user_bank.user_bank_api.get_bank_stats_detail,user_bank,app/modules/user_bank/routes/api_quiz.py:380,app/modules/user_bank/routes/api_quiz.py:380,blueprint_decorator,"[""auth_required""]","[""current_user_resolution"",""forbidden_response_signal""]","[""global_anonymous_login_redirect"",""route_decorator:session_or_jwt""]",not_found_static_scan,not_found_static_scan,runtime:url_map;source:app/modules/user_bank/routes/api_quiz.py:380,personalbank,pending,preserve path/method/status/envelope/auth/null/pagination
2787caa56a75,/user/banks/api/<int:bank_id>/tags,"DELETE,GET,POST",user_bank.user_bank_api.bank_tags_api,user_bank,app/modules/user_bank/routes/api_tags.py:186,app/modules/user_bank/routes/api_tags.py:186,blueprint_decorator,"[""auth_required""]","[""current_user_resolution""]","[""global_anonymous_login_redirect"",""route_decorator:session_or_jwt""]",web,"{""web"":[""app/modules/user_bank/templates/user_bank/bank/bank_practice/body_end/_01_core.html:598:fetch_literal""]}",runtime:url_map;source:app/modules/user_bank/routes/api_tags.py:186,personalbank,pending,preserve path/method/status/envelope/auth/null/pagination
22aecd49a3c2,/user/banks/api/<int:bank_id>/usage-stats,GET,user_bank.user_bank_api.get_bank_usage_stats,user_bank,app/modules/user_bank/routes/api_shares.py:56,app/modules/user_bank/routes/api_shares.py:56,blueprint_decorator,"[""auth_required""]","[""current_user_resolution"",""forbidden_response_signal""]","[""global_anonymous_login_redirect"",""route_decorator:session_or_jwt""]",not_found_static_scan,not_found_static_scan,runtime:url_map;source:app/modules/user_bank/routes/api_shares.py:56,personalbank,pending,preserve path/method/status/envelope/auth/null/pagination
006913d0d956,/user/banks/api/<int:bank_id>/user-counts,GET,user_bank.user_bank_api.get_user_counts,user_bank,app/modules/user_bank/routes/api_quiz.py:774,app/modules/user_bank/routes/api_quiz.py:774,blueprint_decorator,"[""auth_required""]","[""current_user_resolution"",""forbidden_response_signal""]","[""global_anonymous_login_redirect"",""route_decorator:session_or_jwt""]",tests;web,"{""tests"":[""tests/test_user_bank_quiz_record.py:237:test_client_literal"",""tests/test_user_bank_quiz_record.py:243:test_client_literal""],""web"":[""app/modules/user_bank/templates/user_bank/bank/bank_practice/body_end/_01_core.html:723:fetch_literal""]}",runtime:url_map;source:app/modules/user_bank/routes/api_quiz.py:774,personalbank,pending,preserve path/method/status/envelope/auth/null/pagination
475cfd1af87f,/user/banks/api/categories,POST,user_bank.user_bank_api.create_category,user_bank,app/modules/user_bank/routes/api_categories.py:34,app/modules/user_bank/routes/api_categories.py:34,blueprint_decorator,"[""auth_required""]","[""current_user_resolution""]","[""global_anonymous_login_redirect"",""route_decorator:session_or_jwt""]",not_found_static_scan,not_found_static_scan,runtime:url_map;source:app/modules/user_bank/routes/api_categories.py:34,personalbank,pending,preserve path/method/status/envelope/auth/null/pagination
e32aec766730,/user/banks/api/categories,GET,user_bank.user_bank_api.get_categories,user_bank,app/modules/user_bank/routes/api_categories.py:15,app/modules/user_bank/routes/api_categories.py:15,blueprint_decorator,"[""auth_required""]","[""current_user_resolution""]","[""global_anonymous_login_redirect"",""route_decorator:session_or_jwt""]",not_found_static_scan,not_found_static_scan,runtime:url_map;source:app/modules/user_bank/routes/api_categories.py:15,personalbank,pending,preserve path/method/status/envelope/auth/null/pagination
aa158fb6e743,/user/banks/api/categories/<int:category_id>,DELETE,user_bank.user_bank_api.delete_category,user_bank,app/modules/user_bank/routes/api_categories.py:120,app/modules/user_bank/routes/api_categories.py:120,blueprint_decorator,"[""auth_required""]","[""current_user_resolution""]","[""global_anonymous_login_redirect"",""route_decorator:session_or_jwt""]",not_found_static_scan,not_found_static_scan,runtime:url_map;source:app/modules/user_bank/routes/api_categories.py:120,personalbank,pending,preserve path/method/status/envelope/auth/null/pagination
b19f0adfe7b4,/user/banks/api/categories/<int:category_id>,PUT,user_bank.user_bank_api.update_category,user_bank,app/modules/user_bank/routes/api_categories.py:80,app/modules/user_bank/routes/api_categories.py:80,blueprint_decorator,"[""auth_required""]","[""current_user_resolution""]","[""global_anonymous_login_redirect"",""route_decorator:session_or_jwt""]",not_found_static_scan,not_found_static_scan,runtime:url_map;source:app/modules/user_bank/routes/api_categories.py:80,personalbank,pending,preserve path/method/status/envelope/auth/null/pagination
062c4a06f3f7,/user/banks/api/cover/upload,POST,user_bank.user_bank_api.upload_bank_cover,user_bank,app/modules/user_bank/routes/api_uploads.py:159,app/modules/user_bank/routes/api_uploads.py:159,blueprint_decorator,"[""auth_required"",""limiter.limit('10 per minute;200 per day')""]","[""current_user_resolution""]","[""global_anonymous_login_redirect"",""route_decorator:session_or_jwt""]",tests,"{""tests"":[""tests/test_user_bank_cover_upload.py:204:test_client_literal""]}",runtime:url_map;source:app/modules/user_bank/routes/api_uploads.py:159,personalbank,pending,preserve path/method/status/envelope/auth/null/pagination
b67a0b74c03a,/user/banks/api/join,POST,user_bank.user_bank_api.join_bank,user_bank,app/modules/user_bank/routes/api_shares.py:424,app/modules/user_bank/routes/api_shares.py:424,blueprint_decorator,"[""auth_required"",""limiter.limit('10/minute')""]","[""current_user_resolution""]","[""global_anonymous_login_redirect"",""route_decorator:session_or_jwt""]",not_found_static_scan,not_found_static_scan,runtime:url_map;source:app/modules/user_bank/routes/api_shares.py:424,personalbank,pending,preserve path/method/status/envelope/auth/null/pagination
d78c72e1c51a,/user/banks/api/join/preview,GET,user_bank.user_bank_api.preview_join_bank,user_bank,app/modules/user_bank/routes/api_shares.py:345,app/modules/user_bank/routes/api_shares.py:345,blueprint_decorator,"[""auth_required"",""limiter.limit('20/minute')""]","[""current_user_resolution""]","[""global_anonymous_login_redirect"",""route_decorator:session_or_jwt""]",not_found_static_scan,not_found_static_scan,runtime:url_map;source:app/modules/user_bank/routes/api_shares.py:345,personalbank,pending,preserve path/method/status/envelope/auth/null/pagination
56f086568c90,/user/banks/api/list,GET,user_bank.user_bank_api.get_banks,user_bank,app/modules/user_bank/routes/api_banks.py:43,app/modules/user_bank/routes/api_banks.py:43,blueprint_decorator,"[""auth_required""]","[""current_user_resolution""]","[""global_anonymous_login_redirect"",""route_decorator:session_or_jwt""]",tests,"{""tests"":[""tests/test_miniprogram_bank_card_owner.py:130:test_client_literal""]}",runtime:url_map;source:app/modules/user_bank/routes/api_banks.py:43,personalbank,pending,preserve path/method/status/envelope/auth/null/pagination
